Liga,Inning,Mitad Del Inning,Evento,Outs Antes De Jugada,Corredores Inicio De Jugada,Carreras Antes De Jugada,Carreras Anotadas En Jugada,Outs En Juego,Outs Despues De Jugada,Corredores Despues De Jugada,Carreras Despues De Jugada,Carreras Final Inning
SNB60,7,top,"Y. Fiss  batea Sencillo de rolling al jardin central . Y. Borroto  avanza a Tercera Base, A. Jimenez  anota",1,-23,1,1,0,1,1-3,2,4
SNB60,7,top,"O. Vazquez  recibe Base por Bolas. Y. Fiss  avanza a Segunda Base, ",1,1-3,2,0,0,1,123,2,4
SNB60,7,top,"Y. Gonzalez  recibe Base por Bolas. O. Vazquez  avanza a Segunda Base, Y. Fiss  avanza a Tercera Base, Y. Borroto  anota",1,123,2,1,0,1,123,3,4
SNB60,7,top,"D. Hernandez  batea Sencillo de linea al jardin central. Y. Gonzalez  avanza a Segunda Base, O. Vazquez  avanza a Tercera Base, Y. Fiss  anota",1,123,3,1,0,1,123,4,4
SNB60,7,top,A. Civil  se Poncha.,1,123,4,0,1,2,123,4,4
SNB60,7,top,Y. Bravo  se Poncha.,2,123,4,0,1,3,123,4,4
SNB60,7,bottom,Y. Yanes  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,7,bottom,"L. Moa  se embasa por FCH de rolling 54. Y. Yanes  es Out, ",0,1--,0,0,1,1,1--,0,0
SNB60,7,bottom,J. Cardosa  es Out de fly al jardin izquierdo.,1,1--,0,0,1,2,1--,0,0
SNB60,7,bottom,Y. Flores  es Out de fly al jardin central.,2,-2-,0,0,1,3,-2-,0,0
SNB60,8,top,R. Valdes  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,1
SNB60,8,top,A. Jimenez  es Out de rolling 43.,1,---,0,0,1,2,---,0,1
SNB60,8,top,Y. Borroto  recibe Base por Bolas.,2,---,0,0,0,2,1--,0,1
SNB60,8,top,Y. Fiss  batea Sencillo de linea al jardin izquierdo. Y. Borroto  anota,2,--3,0,1,0,2,1--,1,1
SNB60,8,top,O. Vazquez  se Poncha.,2,1--,1,0,1,3,1--,1,1
SNB60,8,bottom,H. Bravo  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,2
SNB60,8,bottom,"L. Chapelli  recibe Pelotazo. H. Bravo  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,2
SNB60,8,bottom,"L. Segura  recibe Base por Bolas. L. Chapelli  avanza a Segunda Base, H. Bravo  avanza a Tercera Base, ",0,12-,0,0,0,0,123,0,2
SNB60,8,bottom,Y. Samon  se Poncha.,0,123,0,0,1,1,123,0,2
SNB60,8,bottom,"A. Ayala  batea Sencillo de linea al jardin izquierdo. L. Segura  avanza a Segunda Base, L. Segura  avanza a Tercera Base, H. Bravo  anota",1,123,0,1,0,1,1-3,1,2
SNB60,8,bottom,"Y. Yanes  se embasa por FCH de rolling 54. A. Ayala  es Out, L. Segura  avanza a Tercera Base, L. Segura  anota",1,1-3,1,1,1,2,1--,2,2
SNB60,8,bottom,L. Moa  se Poncha.,2,1--,2,0,1,3,1--,2,2
SNB60,9,top,Y. Gonzalez  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,9,top,D. Hernandez  es Out de rolling 53.,1,---,0,0,1,2,---,0,0
SNB60,9,top,H. Labrada  batea Sencillo de fly al jardin derecho.,2,---,0,0,0,2,1--,0,0
SNB60,9,top,Y. Bravo  se Poncha.,2,1--,0,0,1,3,1--,0,0
SNB60,9,bottom,J. Alvarez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,9,bottom,Y. Flores  batea Sencillo de rolling .,1,---,0,0,0,1,1--,0,0
SNB60,9,bottom,"H. Bravo  batea para Doble Play de rolling 6443. Y. Flores  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,1,top,R. Moreno  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,1
SNB60,1,top,"Y. Baguet  sacrificio de Hit de rolling 53. R. Moreno  avanza a Tercera Base, ",0,1--,0,0,1,1,--3,0,1
SNB60,1,top,Y. Mendoza  batea Sencillo de linea al jardin izquierdo. R. Moreno  anota,1,--3,0,1,0,1,1--,1,1
SNB60,1,top,"G. Cepeda  batea Sencillo de rolling al jardin derecho . Y. Mendoza  avanza a Segunda Base, ",1,1--,1,0,0,1,12-,1,1
SNB60,1,top,"F. Cepeda  batea Sencillo de rolling al jardin derecho . G. Cepeda  avanza a Segunda Base, Y. Mendoza  avanza a Tercera Base, ",1,12-,1,0,0,1,123,1,1
SNB60,1,top,D. Ortiz  es Out de linea.,1,123,1,0,1,2,123,1,1
SNB60,1,top,D. Barroso  es Out de fly al jardin izquierdo.,2,123,1,0,1,3,123,1,1
SNB60,1,bottom,Y. Larduert  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,1
SNB60,1,bottom,A. Quiala  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,1
SNB60,1,bottom,D. Castro  se Poncha.,1,-2-,0,0,1,2,-2-,0,1
SNB60,1,bottom,"Y. Alarcon  batea Sencillo de linea al jardin izquierdo. Y. Larduert  anota, ",2,-2-,0,1,0,2,1--,1,1
SNB60,1,bottom,R. Vinales  se Poncha.,2,1--,1,0,1,3,1--,1,1
SNB60,2,top,Y. Ibarra  es Out de fly.,0,---,0,0,1,1,---,0,1
SNB60,2,top,D. Gomez  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,1
SNB60,2,top,"R. Moreno  recibe Base por Bolas. D. Gomez  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,1
SNB60,2,top,"Y. Baguet  conecta un Fly de sacrificio de fly al jardin central. R. Moreno  es Out, D. Gomez  anota",1,1-3,0,1,2,3,---,1,1
SNB60,2,bottom,Y. Alarcon  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,0
SNB60,2,bottom,"D. Pena  batea para Doble Play de rolling 14663. Y. Alarcon  es Out, ",0,1--,0,0,2,2,---,0,0
SNB60,2,bottom,A. De La Cruz  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,3,top,Y. Mendoza  es Out de fly al jardin izquierdo.,0,---,0,0,1,1,---,0,1
SNB60,3,top,G. Cepeda  batea Sencillo de linea al jardin izquierdo.,1,---,0,0,0,1,1--,0,1
SNB60,3,top,"F. Cepeda  recibe Base por Bolas. G. Cepeda  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,1
SNB60,3,top,D. Ortiz  es Out de linea al jardin central.,1,12-,0,0,1,2,12-,0,1
SNB60,3,top,"D. Barroso  recibe Base por Bolas. F. Cepeda  avanza a Segunda Base, G. Cepeda  avanza a Tercera Base, ",2,12-,0,0,0,2,123,0,1
SNB60,3,top,"Y. Ibarra  recibe Base por Bolas. D. Barroso  avanza a Segunda Base, F. Cepeda  avanza a Tercera Base, G. Cepeda  anota",2,123,0,1,0,2,123,1,1
SNB60,3,top,D. Gomez  es Out de rolling 43.,2,123,1,0,1,3,123,1,1
SNB60,3,bottom,D. Pena  batea Sencillo de linea al jardin derecho.,0,---,0,0,0,0,1--,0,1
SNB60,3,bottom,"Y. Larduert  recibe Pelotazo. D. Pena  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,1
SNB60,3,bottom,A. Quiala  se Poncha.,0,-23,0,0,1,1,-23,0,1
SNB60,3,bottom,D. Castro  recibe Base por Bolas.,1,-23,0,0,0,1,123,0,1
SNB60,3,bottom,Y. Alarcon  conecta un Fly de sacrificio de fly al jardin derecho. D. Pena  anota,1,123,0,1,1,2,12-,1,1
SNB60,3,bottom,R. Vinales  es Out de rolling 53.,2,12-,1,0,1,3,12-,1,1
SNB60,4,top,R. Moreno  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,4,top,Y. Baguet  es Out de fly al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,4,top,Y. Mendoza  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,4,bottom,Y. Alarcon  batea Doble de linea al jardin izquierdo.,0,---,0,0,0,0,-2-,0,0
SNB60,4,bottom,"D. Pena  es Out de rolling 43. Y. Alarcon  avanza a Tercera Base, ",0,-2-,0,0,1,1,--3,0,0
SNB60,4,bottom,A. De La Cruz  es Out de fly al jardin central.,1,--3,0,0,1,2,--3,0,0
SNB60,4,bottom,D. Pena  recibe Base por Bolas.,2,--3,0,0,0,2,1-3,0,0
SNB60,4,bottom,Y. Larduert  es Out de linea al jardin derecho.,2,1-3,0,0,1,3,1-3,0,0
SNB60,5,top,G. Cepeda  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,5,top,F. Cepeda  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,5,top,D. Ortiz  batea Doble de linea al jardin izquierdo.,2,---,0,0,0,2,-2-,0,0
SNB60,5,top,D. Barroso  recibe Base por Bolas Intencional.,2,-2-,0,0,0,2,12-,0,0
SNB60,5,top,"Y. Ibarra  se embasa por FCH de rolling 64. D. Barroso  es Out, ",2,12-,0,0,1,3,12-,0,0
SNB60,5,bottom,A. Quiala  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,2
SNB60,5,bottom,D. Castro  se Poncha.,0,1--,0,0,1,1,1--,0,2
SNB60,5,bottom,"Y. Alarcon  conecta Jonron de fly al jardin izquierdo. A. Quiala  anota, ",1,1--,0,2,0,1,---,2,2
SNB60,5,bottom,R. Vinales  es Out de fly al jardin derecho.,1,---,2,0,1,2,---,2,2
SNB60,5,bottom,Y. Alarcon  batea Sencillo de rolling al jardin izquierdo .,2,---,2,0,0,2,1--,2,2
SNB60,5,bottom,D. Pena  es Out de fly.,2,1--,2,0,1,3,1--,2,2
SNB60,6,top,D. Gomez  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,6,top,R. Moreno  se Poncha.,0,1--,0,0,1,1,1--,0,0
SNB60,6,top,"Y. Baguet  batea Sencillo de fly al jardin derecho. D. Gomez  avanza a Segunda Base, ",1,1--,0,0,0,1,12-,0,0
SNB60,6,top,"Y. Mendoza  batea Sencillo de rolling al jardin izquierdo . Y. Baguet  avanza a Segunda Base, D. Gomez  avanza a Tercera Base, ",1,12-,0,0,0,1,123,0,0
SNB60,6,top,G. Cepeda  es Out de fly al jardin izquierdo. D. Gomez  es Out,1,123,0,0,2,3,12-,0,0
SNB60,6,bottom,A. De La Cruz  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,D. Pena  batea Sencillo de rolling al jardin central .,1,---,0,0,0,1,1--,0,0
SNB60,6,bottom,Y. Larduert  es Out de fly al jardin derecho.,1,1--,0,0,1,2,1--,0,0
SNB60,6,bottom,A. Quiala  es Out de rolling 43.,2,1--,0,0,1,3,1--,0,0
SNB60,7,top,F. Cepeda  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,2
SNB60,7,top,D. Ortiz  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,2
SNB60,7,top,"D. Barroso  conecta Jonron de fly al jardin derecho. D. Ortiz  anota, ",1,1--,0,2,0,1,---,2,2
SNB60,7,top,Y. Ibarra  es Out de fly.,1,---,2,0,1,2,---,2,2
SNB60,7,top,D. Gomez  es Out de fly al jardin derecho.,2,---,2,0,1,3,---,2,2
SNB60,7,bottom,D. Castro  es Out de fly al jardin central.,0,---,0,0,1,1,---,0,0
SNB60,7,bottom,Y. Alarcon  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,7,bottom,R. Vinales  es Out de rolling 43.,2,---,0,0,1,3,---,0,0
SNB60,8,top,R. Moreno  recibe Pelotazo.,0,---,0,0,0,0,1--,0,2
SNB60,8,top,"Y. Baguet  batea Sencillo de rolling al jardin central . R. Moreno  avanza a Tercera Base, ",0,1--,0,0,0,0,1-3,0,2
SNB60,8,top,"Y. Mendoza  se embasa por FCH de rolling 4. Y. Baguet  es Out, R. Moreno  anota",0,1-3,0,1,1,1,1--,1,2
SNB60,8,top,"G. Cepeda  batea Sencillo de linea al jardin central. Y. Mendoza  avanza a Tercera Base, ",1,1--,1,0,0,1,1-3,1,2
SNB60,8,top,"F. Cepeda  recibe Base por Bolas. G. Cepeda  avanza a Segunda Base, ",1,1-3,1,0,0,1,123,1,2
SNB60,8,top,"D. Ortiz  batea Sencillo de rolling al jardin derecho 92. F. Cepeda  avanza a Segunda Base, G. Cepeda  avanza a 3B y es Out tratando de anotar, Y. Mendoza  anota",1,123,1,1,1,2,12-,2,2
SNB60,8,top,D. Barroso  es Out de rolling 43.,2,12-,2,0,1,3,12-,2,2
SNB60,8,bottom,Y. Alarcon  batea Sencillo de rolling al jardin derecho .,0,---,0,0,0,0,1--,0,0
SNB60,8,bottom,D. Pena  es Out de rolling 63.,0,-2-,0,0,1,1,-2-,0,0
SNB60,8,bottom,J. Johnson  se Poncha.,1,-2-,0,0,1,2,-2-,0,0
SNB60,8,bottom,D. Pena  recibe Base por Bolas.,2,-2-,0,0,0,2,12-,0,0
SNB60,8,bottom,Y. Larduert  es Out de rolling 63.,2,12-,0,0,1,3,12-,0,0
SNB60,9,top,Y. Ibarra  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,9,top,D. Gomez  batea Sencillo de rolling .,1,---,0,0,0,1,1--,0,0
SNB60,9,top,"R. Moreno  es Out de rolling 3. D. Gomez  avanza a Segunda Base, ",1,1--,0,0,1,2,-2-,0,0
SNB60,9,top,Y. Baguet  recibe Base por Bolas Intencional.,2,-2-,0,0,0,2,12-,0,0
SNB60,9,top,"E. Martinez  se embasa por FCH de rolling 46. Y. Baguet  es Out, ",2,12-,0,0,1,3,12-,0,0
SNB60,9,bottom,A. Quiala  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,9,bottom,D. Castro  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,9,bottom,Y. Alarcon  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,1,top,R. Santos  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,1
SNB60,1,top,"O. Abreu  es Out de rolling 43. R. Santos  avanza a Tercera Base, ",0,-2-,0,0,1,1,--3,0,1
SNB60,1,top,R. Santos  batea Sencillo de linea al jardin izquierdo. R. Santos  anota,1,--3,0,1,0,1,--3,1,1
SNB60,1,top,"G. Aviles  recibe Pelotazo. R. Santos  avanza a Segunda Base, ",1,--3,1,0,0,1,12-,1,1
SNB60,1,top,"C. Benitez  batea para Doble Play de rolling 6443. G. Aviles  es Out, ",1,12-,1,0,2,3,-2-,1,1
SNB60,1,bottom,S. Torres  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,1
SNB60,1,bottom,D. Sevila  es Out de fly al jardin derecho.,0,1--,0,0,1,1,1--,0,1
SNB60,1,bottom,Y. Guibert  es Out de fly al jardin izquierdo.,1,1--,0,0,1,2,1--,0,1
SNB60,1,bottom,"E. Silva  batea Doble de fly al jardin derecho. S. Torres  anota, ",2,1--,0,1,0,2,-2-,1,1
SNB60,1,bottom,"A. Labrada  batea Sencillo de linea al jardin derecho. E. Silva  avanza a 3B y es Out tratando de anotar, ",2,-2-,1,0,1,3,1--,1,1
SNB60,2,top,L. Cedeno  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,2,top,I. Prieto  recibe Base por Bolas.,1,---,0,0,0,1,1--,0,0
SNB60,2,top,"Y. Milan  batea para Doble Play de rolling 5443. I. Prieto  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,2,bottom,H. Sanchez  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,0
SNB60,2,bottom,A. Benavides  es Out de fly.,0,1--,0,0,1,1,1--,0,0
SNB60,2,bottom,Y. Martinez  se Poncha.,1,-2-,0,0,1,2,-2-,0,0
SNB60,2,bottom,M. Fonseca  es Out de rolling 63.,2,-2-,0,0,1,3,-2-,0,0
SNB60,3,top,A. Sanchez  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,3,top,R. Santos  es Out de fly.,0,1--,0,0,1,1,1--,0,0
SNB60,3,top,"O. Abreu  batea para Doble Play de rolling 663. A. Sanchez  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,3,bottom,S. Torres  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,3,bottom,D. Sevila  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,3,bottom,Y. Guibert  batea Sencillo de linea al jardin derecho.,2,---,0,0,0,2,1--,0,0
SNB60,3,bottom,E. Silva  es Out de fly al jardin izquierdo.,2,1--,0,0,1,3,1--,0,0
SNB60,4,top,R. Santos  batea Sencillo de linea al jardin izquierdo.,0,---,0,0,0,0,1--,0,0
SNB60,4,top,"G. Aviles  batea Sencillo de linea al jardin izquierdo. R. Santos  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,0
SNB60,4,top,"C. Benitez  batea Sencillo de rolling . G. Aviles  avanza a Segunda Base, R. Santos  avanza a Tercera Base, ",0,12-,0,0,0,0,123,0,0
SNB60,4,top,L. Cedeno  se Poncha.,0,123,0,0,1,1,123,0,0
SNB60,4,top,I. Prieto  se Poncha.,1,123,0,0,1,2,123,0,0
SNB60,4,top,"Y. Milan  se embasa por FCH de rolling 64. C. Benitez  es Out, ",2,123,0,0,1,3,123,0,0
SNB60,4,bottom,A. Labrada  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,H. Sanchez  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,4,bottom,A. Benavides  es Out de fly.,2,---,0,0,1,3,---,0,0
SNB60,5,top,A. Sanchez  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,0
SNB60,5,top,R. Santos  es Out de rolling 63.,1,---,0,0,1,2,---,0,0
SNB60,5,top,O. Abreu  es Out de rolling 63.,2,---,0,0,1,3,---,0,0
SNB60,5,bottom,Y. Martinez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,M. Fonseca  es Out de linea al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,S. Torres  se Poncha.,2,---,0,0,1,3,---,0,0
SNB60,6,top,R. Santos  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,0
SNB60,6,top,G. Aviles  se Poncha.,0,1--,0,0,1,1,1--,0,0
SNB60,6,top,C. Benitez  se Poncha.,1,1--,0,0,1,2,1--,0,0
SNB60,6,top,L. Cedeno  es Out de fly al jardin central.,2,1--,0,0,1,3,1--,0,0
SNB60,6,bottom,D. Sevila  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,6,bottom,Y. Guibert  batea Sencillo de rolling al jardin derecho .,1,---,0,0,0,1,1--,0,0
SNB60,6,bottom,"E. Silva  batea para Doble Play de rolling 4663. Y. Guibert  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,7,top,I. Prieto  es Out de rolling 31.,0,---,0,0,1,1,---,0,0
SNB60,7,top,Y. Milan  es Out de fly.,1,---,0,0,1,2,---,0,0
SNB60,7,top,A. Sanchez  es Out de rolling 43.,2,---,0,0,1,3,---,0,0
SNB60,7,bottom,A. Labrada  es Out de rolling 53.,0,---,0,0,1,1,---,0,0
SNB60,7,bottom,H. Sanchez  es Out de fly al jardin izquierdo.,1,---,0,0,1,2,---,0,0
SNB60,7,bottom,A. Benavides  batea Sencillo de rolling al jardin izquierdo .,2,---,0,0,0,2,1--,0,0
SNB60,7,bottom,D. Ala  es Out de rolling 43.,2,1--,0,0,1,3,1--,0,0
SNB60,8,top,R. Santos  recibe Base por Bolas.,0,---,0,0,0,0,1--,0,2
SNB60,8,top,"O. Abreu  es Out de rolling 63. R. Santos  avanza a Segunda Base, ",0,1--,0,0,1,1,-2-,0,2
SNB60,8,top,"R. Santos  batea Sencillo y avanza hasta 2B de linea al jardin izquierdo. R. Santos  anota, ",1,-2-,0,1,0,1,---,1,2
SNB60,8,top,"G. Aviles  es Out de rolling 3. R. Santos  avanza a Tercera Base, ",1,---,1,0,1,2,--3,1,2
SNB60,8,top,C. Benitez  batea Sencillo de linea al jardin derecho. R. Santos  anota,2,--3,1,1,0,2,1--,2,2
SNB60,8,top,"L. Cedeno  batea Doble de fly al jardin central. C. Benitez  avanza a Tercera Base, ",2,1--,2,0,0,2,-23,2,2
SNB60,8,top,I. Prieto  se Poncha.,2,-23,2,0,1,3,-23,2,2
SNB60,8,bottom,M. Fonseca  batea Sencillo de rolling .,0,---,0,0,0,0,1--,0,0
SNB60,8,bottom,"S. Torres  batea para Doble Play de rolling 4663. M. Fonseca  es Out, ",0,1--,0,0,2,2,---,0,0
SNB60,8,bottom,D. Sevila  batea Sencillo de linea al jardin central.,2,---,0,0,0,2,1--,0,0
SNB60,8,bottom,"Y. Guibert  se embasa por FCH de rolling 64. D. Sevila  es Out, ",2,1--,0,0,1,3,1--,0,0
SNB60,9,top,Y. Milan  es Out de fly al jardin derecho.,0,---,0,0,1,1,---,0,1
SNB60,9,top,A. Sanchez  se Poncha.,1,---,0,0,1,2,---,0,1
SNB60,9,top,R. Santos  conecta Jonron de fly al jardin derecho.,2,---,0,1,0,2,---,1,1
SNB60,9,top,O. Abreu  es Out de fly al jardin izquierdo.,2,---,1,0,1,3,---,1,1
SNB60,9,bottom,E. Silva  es Out de rolling 43.,0,---,0,0,1,1,---,0,0
SNB60,9,bottom,A. Labrada  batea Sencillo de linea al jardin derecho.,1,---,0,0,0,1,1--,0,0
SNB60,9,bottom,"H. Sanchez  batea para Doble Play de rolling 4663. A. Labrada  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,1,top,Y. Millan  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,1,top,N. Gonzalez  es Out de rolling 53.,1,---,0,0,1,2,---,0,1
SNB60,1,top,Y. Manduley  conecta Jonron de fly al jardin derecho.,2,---,0,1,0,2,---,1,1
SNB60,1,top,M. Gorguet  se Poncha.,2,---,1,0,1,3,---,1,1
SNB60,1,bottom,B. Roque  es Out de rolling 13.,0,---,0,0,1,1,---,0,0
SNB60,1,bottom,L. Sanchez  batea Doble de fly al jardin derecho.,1,---,0,0,0,1,-2-,0,0
SNB60,1,bottom,"L. Escalante  es Out de rolling 43. L. Sanchez  avanza a Tercera Base, ",1,-2-,0,0,1,2,--3,0,0
SNB60,1,bottom,R. Delgado  es Out de fly.,2,--3,0,0,1,3,--3,0,0
SNB60,2,top,Y. Pacheco  conecta Jonron de fly al jardin izquierdo.,0,---,0,1,0,0,---,1,2
SNB60,2,top,Y. Gonzalez  es Out de rolling 53.,0,---,1,0,1,1,---,1,2
SNB60,2,top,L. Aguilera  conecta Jonron de fly al jardin izquierdo.,1,---,1,1,0,1,---,2,2
SNB60,2,top,F. Aballe  recibe Base por Bolas.,1,---,2,0,0,1,1--,2,2
SNB60,2,top,"E. Magana  se Poncha. F. Aballe  es Out cogido robando, ",1,1--,2,0,2,3,---,2,2
SNB60,2,bottom,O. Cremet  batea Sencillo de linea al jardin derecho.,0,---,0,0,0,0,1--,0,1
SNB60,2,bottom,D. Manso  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,1
SNB60,2,bottom,Y. Baro  es Out de fly al jardin derecho.,1,1--,0,0,1,2,1--,0,1
SNB60,2,bottom,"F. Carbonell  recibe Base por Bolas. O. Cremet  avanza a Segunda Base, ",2,1--,0,0,0,2,12-,0,1
SNB60,2,bottom,"Y. Aramburo  batea Sencillo de linea al jardin derecho. F. Carbonell  avanza a Tercera Base, O. Cremet  anota, ",2,12-,0,1,0,2,1-3,1,1
SNB60,2,bottom,"B. Roque  se embasa por FCH de rolling 46. Y. Aramburo  es Out, ",2,1-3,1,0,1,3,1-3,1,1
SNB60,3,top,Y. Millan  batea Sencillo de rolling al jardin central .,0,---,0,0,0,0,1--,0,0
SNB60,3,top,N. Gonzalez  es Out de rolling 3.,1,---,0,0,1,2,---,0,0
SNB60,3,top,Y. Manduley  es Out de fly al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,3,bottom,L. Sanchez  se Poncha.,0,---,0,0,1,1,---,0,0
SNB60,3,bottom,L. Escalante  batea Sencillo de rolling al jardin derecho .,1,---,0,0,0,1,1--,0,0
SNB60,3,bottom,"R. Delgado  batea para Doble Play de rolling 6443. L. Escalante  es Out, ",1,1--,0,0,2,3,---,0,0
SNB60,4,top,M. Gorguet  recibe Pelotazo.,0,---,0,0,0,0,1--,0,4
SNB60,4,top,"Y. Pacheco  batea Sencillo de rolling al jardin central . M. Gorguet  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,4
SNB60,4,top,"Y. Gonzalez  batea Doble de linea al jardin izquierdo. Y. Pacheco  avanza a Tercera Base, M. Gorguet  anota, ",0,12-,0,1,0,0,-23,1,4
SNB60,4,top,L. Aguilera  se Poncha.,0,--3,2,0,1,1,--3,2,4
SNB60,4,top,F. Aballe  batea Doble de fly al jardin izquierdo. Y. Gonzalez  anota,1,--3,2,1,0,1,-2-,3,4
SNB60,4,top,E. Magana  es Out de fly.,1,-2-,3,0,1,2,-2-,3,4
SNB60,4,top,"I. Anache  batea Doble de fly al jardin izquierdo. F. Aballe  anota, ",2,-2-,3,1,0,2,-2-,4,4
SNB60,4,top,N. Gonzalez  es Out de fly al jardin izquierdo.,2,-2-,4,0,1,3,-2-,4,4
SNB60,4,bottom,O. Cremet  es Out de rolling 13.,0,---,0,0,1,1,---,0,0
SNB60,4,bottom,D. Manso  batea Doble de fly al jardin central.,1,---,0,0,0,1,-2-,0,0
SNB60,4,bottom,Y. Baro  es Out de rolling 13.,1,-2-,0,0,1,2,-2-,0,0
SNB60,4,bottom,F. Carbonell  es Out de rolling 63.,2,-2-,0,0,1,3,-2-,0,0
SNB60,5,top,Y. Manduley  batea Sencillo de rolling al jardin izquierdo 7.,0,---,0,0,0,0,1--,0,1
SNB60,5,top,"M. Gorguet  es Out de fly al jardin derecho. Y. Manduley  avanza a Tercera Base, ",0,1--,0,0,1,1,--3,0,1
SNB60,5,top,Y. Pacheco  conecta un Fly de sacrificio de fly al jardin central. Y. Manduley  anota,1,--3,0,1,1,2,---,1,1
SNB60,5,top,Y. Gonzalez  es Out de rolling 53.,2,---,1,0,1,3,---,1,1
SNB60,5,bottom,Y. Aramburo  es Out de rolling 13.,0,---,0,0,1,1,---,0,0
SNB60,5,bottom,B. Roque  es Out de rolling 43.,1,---,0,0,1,2,---,0,0
SNB60,5,bottom,L. Sanchez  es Out de fly al jardin derecho.,2,---,0,0,1,3,---,0,0
SNB60,6,top,L. Aguilera  se Poncha.,0,---,0,0,1,1,---,0,1
SNB60,6,top,F. Aballe  batea Sencillo de linea al jardin izquierdo.,1,---,0,0,0,1,1--,0,1
SNB60,6,top,"E. Magana  se embasa por FCH de rolling 64. F. Aballe  es Out, ",1,1--,0,0,1,2,1--,0,1
SNB60,6,top,"I. Anache  batea Doble de linea al jardin derecho. E. Magana  anota, ",2,1--,0,1,0,2,-2-,1,1
SNB60,6,top,N. Gonzalez  es Out de fly al jardin izquierdo.,2,-2-,1,0,1,3,-2-,1,1
SNB60,6,bottom,L. Escalante  batea Sencillo de rolling al jardin derecho .,0,---,0,0,0,0,1--,0,0
SNB60,6,bottom,"L. Hechavarria  batea Sencillo de rolling al jardin izquierdo . L. Escalante  avanza a Segunda Base, ",0,1--,0,0,0,0,12-,0,0
SNB60,6,bottom,"L. Brook  se embasa por FCH de rolling 64. L. Hechavarria  es Out, ",0,12-,0,0,1,1,12-,0,0
SNB60,6,bottom,"P. Revilla  batea para Doble Play de rolling 6443. L. Brook  es Out, ",1,12-,0,0,2,3,-2-,0,0
SNB60,7,top,Y. Manduley  batea Sencillo de rolling al jardin derecho .,0,---,0,0,0,0,1--,0,0
SNB60,7,top,M. Gorguet  es Out de fly al jardin central.,0,1--,0,0,1,1,1--,0,0
